Sample in Buffer,Sample in Window,TRIGGER,addr_wire[11:0],douta_wire[23:0],filtered_ecg_wire[39:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX
2488,2488,0,3c1,f40da7,fff1d69c00
2489,2489,0,3c2,e66667,fff1f0a100
2490,2490,0,3c3,e58bf3,fff1ded000
2491,2491,0,3c4,e3d70a,fff17af300
2492,2492,0,3c5,eaaaab,fff0c01500
2493,2493,0,3c6,eaaaab,ffefc1a200
2494,2494,0,3c7,f4e81b,ffeeb96d00
2495,2495,0,3c8,f40da7,ffede92f00
2496,2496,0,3c9,f92c60,ffed949100
2497,2497,0,3ca,f92c60,ffeddd6400
2498,2498,0,3cb,f77778,ffeec34500
2499,2499,0,3cc,e9d037,fff013fc00
2500,2500,0,3cd,e3d70a,fff1808400
2501,2501,0,3ce,e8f5c3,fff2b1e800
2502,2502,0,3cf,ec5f93,fff3664300
2503,2503,0,3d0,e3d70a,fff377f400
2504,2504,0,3d1,eb851f,fff2eda300
2505,2505,0,3d2,f5c28f,fff1f28b00
2506,2506,0,3d3,fd70a4,fff0d23c00
2507,2507,0,3d4,fae148,ffefd82d00
2508,2508,0,3d5,f5c28f,ffef431600
2509,2509,0,3d6,e81b4f,ffef2df200
2510,2510,0,3d7,e58bf3,ffef916200
2511,2511,0,3d8,df92c6,fff039cc00
2512,2512,0,3d9,e3d70a,fff0e43800
2513,2513,0,3da,e2fc96,fff1455000
2514,2514,0,3db,eeeeef,fff1322700
2515,2515,0,3dc,efc963,fff09bda00
2516,2516,0,3dd,efc963,ffef9b7400
2517,2517,0,3de,f40da7,ffee604500
2518,2518,0,3df,f77778,ffed2ad000
2519,2519,0,3e0,f77778,ffec3fa100
2520,2520,0,3e1,f4e81b,ffebdc0a00
2521,2521,0,3e2,f0a3d7,ffec2ded00
2522,2522,0,3e3,07ae14,ffed635800
2523,2523,0,3e4,1c28f6,ffefa4ca00
2524,2524,0,3e5,2eeeef,fff324b900
2525,2525,0,3e6,428f5c,fff8160500
2526,2526,0,3e7,5a740d,fffeb43c00
2527,2527,0,3e8,6fc962,000747db00
2528,2528,0,3e9,7c962f,00120c4400
2529,2529,0,3ea,74e81a,001f05a900
2530,2530,0,3eb,717e4a,002de6f400
2531,2531,0,3ec,6d3a06,003dfa1d00
2532,2532,0,3ed,622221,004e233e00
2533,2533,0,3ee,50369c,005bbf8900
2534,2534,0,3ef,4b17e4,004f160b00
2535,2535,0,3f0,3d70a3,0043ee0400
2536,2536,0,3f1,28f5c2,003f7b8f00
2537,2537,0,3f2,0e81b5,0041408800
2538,2538,0,3f3,f851ec,0046a1a900
2539,2539,0,3f4,df92c6,004bd55d00
2540,2540,0,3f5,d2c5fa,004d0e7f00
2541,2541,0,3f6,d11111,0047808f00
2542,2542,0,3f7,d70a3e,003a16fd00
2543,2543,0,3f8,e147ae,0025ab2f00
2544,2544,0,3f9,efc963,000cc70500
2545,2545,0,3fa,f5c28f,fff2ffed00
2546,2546,0,3fb,f5c28f,ffdc234f00
2547,2547,0,3fc,fe4b18,ffcb6a8600
2548,2548,0,3fd,fbbbbc,ffc2d70200
2549,2549,0,3fe,f0a3d7,ffc2e09600
2550,2550,0,3ff,ee147b,ffca760100
2551,2551,0,400,eb851f,ffd74cea00
2552,2552,0,401,eb851f,ffe6695500
2553,2553,0,402,f0a3d7,fff4b52800
2554,2554,0,403,fae148,ffff9e9700
2555,2555,0,404,fc9630,0005894000
2556,2556,0,405,00da74,000611d400
2557,2557,0,406,f77778,0001fb7200
2558,2558,0,407,efc963,fffaf3ca00
2559,2559,0,408,efc963,fff31be200
2560,2560,0,409,e81b4f,ffec837c00
2561,2561,0,40a,ec5f93,ffe8b9ff00
2562,2562,0,40b,eeeeef,ffe874ab00
2563,2563,0,40c,f258bf,ffeb7f8200
2564,2564,0,40d,ff258c,fff0dbbe00
2565,2565,0,40e,028f5c,fff70d3800
2566,2566,0,40f,0369d0,fffc893a00
2567,2567,0,410,fae148,0000105700
2568,2568,0,411,f92c60,0001052d00
2569,2569,0,412,f4e81b,ffff7fb700
2570,2570,0,413,e9d037,fffc363900
2571,2571,0,414,e9d037,fff83d2100
2572,2572,0,415,f0a3d7,fff4b44900
2573,2573,0,416,f258bf,fff277dd00
2574,2574,0,417,ff258c,fff1f12800
2575,2575,0,418,06d3a0,fff3062d00
2576,2576,0,419,044444,fff5397a00
2577,2577,0,41a,028f5c,fff7d97300
2578,2578,0,41b,fbbbbc,fffa388900
2579,2579,0,41c,f17e4b,fffbdc4900
2580,2580,0,41d,f258bf,fffc966100
2581,2581,0,41e,f258bf,fffc807800
